,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
352,352,2152,2152,BTC,2019-03-21 23:59:59,4097.35995254,4005.15127452,4083.95389256,4029.32690706,4029.32690706,0.0135573476066896,0.0168844690563072,-0.0059999183728778,0.0,-0.0142262333167502,0.0049186992034013,-0.0073873309425069,-0.0134271796892936,-0.0209055580436787,-0.025104643044068,-0.0228581201852732,BTC,-0.0142262333167499,4059.983462957476,-0.0007328350200277,2
353,353,2153,2153,BTC,2019-03-22 23:59:59,4053.90667736,4021.54243412,4028.51456305,4023.96816173,4023.96816173,0.0011298303409155,0.0074400478400229,-0.0006028197819927,0.0,-0.0013299356080074,0.0061942907573313,-0.0032122596955246,-0.010249789406452,-0.0176191576580512,-0.0224020643362259,-0.0213568219627063,BTC,-0.001329935608007,4048.161095803226,-0.0029119249529252,2
354,354,2154,2154,BTC,2019-03-23 23:59:59,4049.88248617,4015.96469723,4022.71330744,4035.82635079,4035.82635079,-0.0032491594558902,0.0034828394876922,-0.0049213350212929,0.0,0.0029468893846569,0.0034023349005865,-0.0029419753354046,-0.0109329200461502,-0.0181684194429344,-0.0234758975905527,-0.0235574449510338,BTC,0.0029468893846571,4029.5840331124855,-0.0045890127025822,2
355,355,2155,2155,BTC,2019-03-24 23:59:59,4040.69962534,4006.19284731,4035.16354472,4022.1682822,4022.1682822,0.0032309097004992,0.0046073017934158,-0.003971846469154,0.0,-0.0033842062078136,0.0043719995371207,0.0028752360957096,-0.006598844299013,-0.0115947297300778,-0.0184581400400761,-0.0201038246594127,BTC,-0.0033842062078133,4008.011060473059,-0.0053536475383448,2
356,356,2156,2156,BTC,2019-03-25 23:59:59,4038.84089385,3934.03136241,4024.11267975,3963.07065416,3963.07065416,0.015402709393012,0.0191190736431774,-0.0073274726302235,0.0,-0.0146929774921491,0.013071030407602,0.0178846819401514,0.008407795488335,0.0039859131495469,-0.0027283648054695,-0.0070009384485426,BTC,-0.0146929774921489,3988.798453259245,-0.0047935514458252,2
357,357,2157,2157,BTC,2019-03-26 23:59:59,3985.08080287,3944.75317214,3969.22885592,3985.08080287,3985.08080287,-0.0039778232196906,0.0,-0.0101196519530937,0.0,0.0055538118370146,0.0052551123844006,0.010665680687927,0.0041740946338371,-0.0005412141936861,-0.0069767642246993,-0.0110245150666353,BTC,0.0055538118370148,3978.651765858056,-0.0025437954612367,2
358,358,2158,2158,BTC,2019-03-27 23:59:59,4087.06622992,3977.81046621,3984.24481868,4087.06622992,4087.06622992,-0.0251577550878132,0.0,-0.0267320756659572,0.0,0.0255918090736204,-0.0167415358799651,-0.0130406750629148,-0.0179812732322924,-0.0233329011417477,-0.029576802650141,-0.0340358270113122,BTC,0.0255918090736206,3985.0981225120777,0.0016202364603357,2
359,359,2159,2159,BTC,2019-03-28 23:59:59,4094.90217427,4040.26644055,4087.584591,4069.10714977,4069.10714977,0.0045409080050999,0.0063392345176898,-0.0070877242005362,0.0,-0.0043941250617688,-0.0107661274018001,-0.0077852572797918,-0.0109865810994581,-0.0169583285231013,-0.0231121987383684,-0.0280133424129115,BTC,-0.0043941250617686,4015.577972186225,0.007648456509004,2
360,360,2160,2160,BTC,2019-03-29 23:59:59,4113.50083216,4034.09716136,4068.29989093,4098.37454059,4098.37454059,-0.0073381896559582,0.003690802638995,-0.0156836273974966,0.0,0.007192582977731,-0.0141116104824509,-0.0142075845553678,-0.0152188640641794,-0.0223307083935585,-0.0268010407488494,-0.032942925548616,BTC,0.0071925829777312,4076.124570493264,0.0150779286883264,2
361,361,2161,2161,BTC,2019-03-30 23:59:59,4296.8066502,4053.90965067,4092.13616358,4106.66008466,4106.66008466,-0.0035366747626016,0.0463019976380008,-0.0128450937994708,0.0,0.0020216659038696,-0.0091077231440976,-0.0157293681369657,-0.0148396883774988,-0.022415329264492,-0.0267163199318659,-0.0328496057373355,BTC,0.00202166590387,4169.778952577658,0.0229763297133631,2
362,362,2162,2162,BTC,2019-03-31 23:59:59,4113.02361297,4094.10084931,4105.45617673,4105.40429618,4105.40429618,1.26371354092214e-05,0.0018559236168504,-0.0027533090664219,0.0,-0.0003057931394646,-0.0029429101458391,-0.0135751894021391,-0.0136179542669371,-0.0196783300369883,-0.0244557126243133,-0.0305578571598248,BTC,-0.0003057931394642,4295.149170917448,0.0300663943498225,2
363,363,2163,2163,BTC,2019-04-01 23:59:59,4164.95332383,4096.90125463,4105.36242087,4158.18307045,4158.18307045,-0.0127028196414361,0.0016281758800167,-0.0147376425668934,0.0,0.0128559261067442,-0.0121777327409779,-0.0228679023217488,-0.0240062485173835,-0.0291268878316588,-0.0344649112994658,-0.0405078044965533,BTC,0.0128559261067442,4445.711730389446,0.0350540932295111,2
364,364,2164,2164,BTC,2019-04-02 23:59:59,4905.95443266,4155.31667828,4156.91964324,4879.87782845,4879.87782845,-0.1481508780804116,0.0053437002168315,-0.1484793627303049,0.0,0.1735601212771753,-0.1250395780047245,-0.1500813258592637,-0.1567715008822251,-0.1627400694856632,-0.1692370894367897,-0.1753548450713571,BTC,0.1735601212771755,4610.361685576287,0.037035679587893,2
365,365,2165,2165,BTC,2019-04-03 23:59:59,5307.00360895,4876.62131112,4879.95813337,4973.02181522,4973.02181522,-0.0187137087485071,0.0671587228328347,-0.0193846935891099,0.0,0.0190873603898367,-0.1062517752507836,-0.1468799444549964,-0.1604753970587658,-0.1678784127263206,-0.1766756746699553,-0.1826800849075859,BTC,0.0190873603898367,4775.261523751628,0.0357672237931434,2
366,366,2166,2166,BTC,2019-04-04 23:59:59,5063.1597258,4836.79382246,4971.30774104,4922.79878778,4922.79878778,0.0098539378412978,0.0285124263799736,-0.0174707456119255,0.0,-0.0100990965465489,-0.0639761326312562,-0.118680724599445,-0.1405981610927187,-0.149619278195129,-0.1603845764463701,-0.1673915449413027,BTC,-0.0100990965465487,4926.437365164887,0.0316581281802739,2
367,367,2167,2167,BTC,2019-04-05 23:59:59,5053.50997402,4919.49163361,4922.80611783,5036.68110011,5036.68110011,-0.0226091308972317,0.0033412625448199,-0.0232672000014932,0.0,0.0231336516561866,-0.0481604006461124,-0.1177290358494307,-0.1466961692496003,-0.1590392835912335,-0.1703830642776368,-0.1787207167569813,BTC,0.0231336516561866,5052.260043071356,0.0255402979029366,2
368,368,2168,2168,BTC,2019-04-06 23:59:59,5205.82193076,4992.22200103,5036.79302365,5059.81718799,5059.81718799,-0.0045503945072661,0.0288557347717142,-0.0133592152539511,0.0,0.0045935185135095,-0.0168737013429364,-0.102538210886647,-0.1369498706182708,-0.1526610157252239,-0.1650800369491235,-0.1749109795848648,BTC,0.0045935185135097,5145.154070373823,0.0183866282634959,2
369,369,2169,2169,BTC,2019-04-07 23:59:59,5235.1864351,5050.41230153,5062.79376134,5198.89699014,5198.89699014,-0.026179250917671,0.0069802200406789,-0.0285608060501312,0.0,0.0274871199853066,-0.0309015189561727,-0.1048155831932198,-0.1451236810817602,-0.164111186435245,-0.1774736870892211,-0.1886628143102049,BTC,0.0274871199853068,5202.355209261361,0.0111174783310972,2
370,370,2170,2170,BTC,2019-04-08 23:59:59,5318.83648777,5148.21181354,5199.83537777,5289.77104039,5289.77104039,-0.0170018063037694,0.0054946513106277,-0.0267609364883898,0.0,0.0174794865953966,-0.0355739440650961,-0.0976714901851231,-0.1438342534428305,-0.1669528141569409,-0.1812791865034863,-0.1942423096591301,BTC,0.0174794865953966,5225.873511902926,0.0045207029692431,2
