,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
101,101,1901,1901,BTC,2018-07-13 23:59:59,6310.5498046875,6192.240234375,6235.02978515625,6238.0498046875,6238.0498046875,-0.0004841287943838,0.0116222220517574,-0.0073435723898961,0.0,0.0014833886419449,0.0238222207054332,0.0495951790947786,0.0433406029622576,0.0275872555071312,0.030611902789756,0.0347325190367895,BTC,0.0014833886419449,6367.605979547804,0.0032545328613025,2
102,102,1902,1902,BTC,2018-07-14 23:59:59,6298.18994140625,6212.22021484375,6247.5,6276.1201171875,6276.1201171875,-0.0045601608403131,0.0035164757535965,-0.0101814339353952,0.0,0.0061029189717902,0.0027736738353012,0.0381069692023039,0.0376259871440403,0.0221737101211545,0.0212130211442895,0.0263355707016317,BTC,0.0061029189717902,6444.140917887734,0.0120194212056703,2
103,103,1903,1903,BTC,2018-07-15 23:59:59,6403.4599609375,6256.509765625,6272.7001953125,6359.64013671875,6359.64013671875,-0.0136705756201964,0.0068902993371822,-0.0162163847130759,0.0,0.0133075878045301,-0.0094618751690558,0.0200787927837466,0.0235340157424333,0.0096181301716304,0.0051793909390909,0.0123487890003768,BTC,0.0133075878045301,6571.165399870638,0.0197116238768626,2
104,104,1904,1904,BTC,2018-07-16 23:59:59,6741.75,6357.009765625,6357.009765625,6741.75,6741.75,-0.0570683033893276,0.0,-0.0570683033893276,0.0,0.0600835668476045,-0.0553084846757148,-0.036725029376182,-0.0309583288911756,-0.0427986817510753,-0.0517210531621983,-0.0440819788615097,BTC,0.0600835668476045,6735.59794873196,0.0250233465230627,2
105,105,1905,1905,BTC,2018-07-17 23:59:59,7387.240234375,6684.169921875,6739.64990234375,7321.0400390625,7321.0400390625,-0.0794135988352278,0.0090424577600012,-0.0869917544214189,0.0,0.0859257669095561,-0.1002207357993368,-0.1066064405285226,-0.1011986491025994,-0.1105898259844772,-0.119994760392677,-0.1159790660257663,BTC,0.0859257669095561,6920.524581022314,0.0274551173775401,2
106,106,1906,1906,BTC,2018-07-18 23:59:59,7534.990234375,7280.47021484375,7315.31982421875,7370.77978515625,7370.77978515625,-0.0075243003527508,0.0222785721463891,-0.0122523766744966,0.0,0.0067940819649061,-0.0755569676159365,-0.1045370771953256,-0.0996556402519441,-0.1066380112772423,-0.1193759988584569,-0.119068605002187,BTC,0.0067940819649061,7109.806122120398,0.0273507504932701,2
107,107,1907,1907,BTC,2018-07-19 23:59:59,7494.4599609375,7295.4599609375,7378.2001953125,7466.85986328125,7466.85986328125,-0.0118737554463476,0.0036963460091135,-0.0229547501201434,0.0,0.0130352664067501,-0.0555582809954062,-0.1063484358521955,-0.1034793563843639,-0.109772700714204,-0.1237774779430647,-0.1272928511131444,BTC,0.0130352664067501,7291.747639488378,0.0255902220458466,2
108,108,1908,1908,BTC,2018-07-20 23:59:59,7594.669921875,7323.259765625,7467.39990234375,7354.1298828125,7354.1298828125,0.0154022326687452,0.0327081575788688,-0.0041976573271634,0.0,-0.0150973746036278,-0.0140353747343017,-0.0787232381252615,-0.0832552455666938,-0.0896667462970224,-0.1043360840110434,-0.1112973586491469,BTC,-0.0150973746036278,7460.510266623133,0.0231443318499975,2
109,109,1909,1909,BTC,2018-07-21 23:59:59,7437.64013671875,7262.41015625,7352.72021484375,7419.2900390625,7419.2900390625,-0.0089725329335098,0.0024732956333606,-0.0211448645337395,0.0,0.0088603488500096,-0.0044303588368211,-0.0730047030854035,-0.0846052258815229,-0.0906970263195615,-0.105055397583869,-0.1160044140812377,BTC,0.0088603488500096,7614.994080073108,0.0207068696280876,2
110,110,1910,1910,BTC,2018-07-22 23:59:59,7537.9501953125,7383.81982421875,7417.7998046875,7418.490234375,7418.490234375,-9.306876004244737e-05,0.0161030017110435,-0.0046735129468254,0.0,-0.000107800703745,-0.0016957996897005,-0.0568680729922356,-0.0794600449801624,-0.0851780101293564,-0.0981577414120703,-0.1099114806831641,BTC,-0.000107800703745,7756.088079365612,0.0185284450399927,2
