,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
132,132,1932,1932,BTC,2018-08-13 23:59:59,6537.05,6225.72,6341.36,6297.57,6297.57,0.0069534757057088,0.0380273661110555,-0.0114091625817576,0.0,-0.0039729925079355,0.0057507895902706,0.0445454357791974,0.1048531417673801,0.1518485727989627,0.1649206273709542,0.1574003925695746,BTC,-0.0039729925079357,6276.171951521691,0.0007486043680102,2
133,133,1933,1933,BTC,2018-08-14 23:59:59,6287.94,5971.05,6287.66,6199.71,6199.71,0.0141861474165727,0.014231310819377,-0.0368823703044174,0.0,-0.0155393270737759,0.009737874836081,0.0475948068538689,0.100993218500005,0.1540480134983128,0.1758602257202353,0.1748096258820304,BTC,-0.015539327073776,6297.329262443664,0.0033710534200459,2
134,134,1934,1934,BTC,2018-08-15 23:59:59,6588.49,6221.42,6221.42,6308.52,6308.52,-0.0138067248736629,0.0443796643269736,-0.0138067248736629,0.0,0.017550820925495,-0.0037530197257045,0.0174792185805863,0.0664483375921241,0.1211203270908825,0.1485358845557276,0.152257262508018,BTC,0.0175508209254948,6327.424805915,0.0047790963783362,2
135,135,1935,1935,BTC,2018-08-16 23:59:59,6473.5,6276.41,6294.23,6334.73,6334.73,-0.0063933269452683,0.0219062217332073,-0.0092063908011864,0.0,0.0041546987248988,-0.0066436927856435,0.0035283271741652,0.0484580505667433,0.1020352907824209,0.1369405150752283,0.1422998272025801,BTC,0.0041546987248988,6359.492581987202,0.00506806118695,2
136,136,1936,1936,BTC,2018-08-17 23:59:59,6582.5,6324.97,6340.91,6580.63,6580.63,-0.0364281231432249,0.0002841673213658,-0.0388503836258837,0.0,0.0388177554528763,-0.0359233082546808,-0.0365919372461298,-0.0007141160243522,0.048610846992898,0.0875846225256928,0.0956128301094461,BTC,0.0388177554528765,6388.42636219546,0.0045496994980716,2
137,137,1937,1937,BTC,2018-08-18 23:59:59,6617.35,6353.73,6583.43,6423.76,6423.76,0.0248561590096765,0.0301365555375667,-0.0109017148834951,0.0,-0.0238381431565061,-0.0084514365418385,-0.0112289375692741,0.0132002648500775,0.0602489819046789,0.1016868023215764,0.1169552820716242,BTC,-0.0238381431565062,6411.987020147187,0.0036880221538047,2
138,138,1938,1938,BTC,2018-08-19 23:59:59,6537.98,6361.55,6422.57,6506.07,6506.07,-0.0128341687070688,0.0049046505801504,-0.0222131025334801,0.0,0.0128133678717758,-0.0115781109025878,-0.0246935554028776,-0.005015828808072,0.0339674334890343,0.0774490295696941,0.098479419987796,BTC,0.0128133678717758,6431.155029093622,0.0029894023313221,2
139,139,1939,1939,BTC,2018-08-20 23:59:59,6536.92,6297.93,6500.51,6308.53,6308.53,0.0304318121654332,0.0362033627485325,-0.001680264657535,0.0,-0.0303624154059207,0.0193728174392451,0.0078091092536614,0.0181093429583967,0.0546781896891985,0.1007694034406589,0.1270071895298243,BTC,-0.0303624154059208,6449.633538388089,0.0028732800268183,2
140,140,1940,1940,BTC,2018-08-21 23:59:59,6500.87,6298.24,6301.07,6488.76,6488.76,-0.0289254033128055,0.0018663041937134,-0.0293615421128228,0.0,0.0285692546441087,-0.0041934052114733,-0.0172086808573596,-0.0149267348461031,0.0166289861236967,0.0598614857172248,0.0909276437334842,BTC,0.0285692546441089,6472.63753744656,0.0035667141274851,2
141,141,1941,1941,BTC,2018-08-22 23:59:59,6816.79,6310.11,6486.25,6376.71,6376.71,0.0171781373153241,0.069013644967389,-0.0104442573050993,0.0,-0.0172683224529803,0.0069088918893911,0.0009078349180062,-0.0015525247345417,0.0251586633232498,0.0670971705530751,0.1031217762936334,BTC,-0.0172683224529802,6505.393980159626,0.0050607565344975,2
