,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
255,255,2055,2055,BTC,2018-12-14 23:59:59,3329.55602092,3206.54229103,3311.75191371,3242.48476281,3242.48476281,0.0213623674332925,0.0268532512808301,-0.0110848544894477,0.0,-0.0214844383966906,0.0467500991840073,0.071885961412198,0.1303796568547734,0.1584428941659157,0.1938069195366711,0.2752098851383118,BTC,-0.0214844383966905,3328.336167355222,0.0046891888689173,2
256,256,2056,2056,BTC,2018-12-15 23:59:59,3275.37782696,3191.30356157,3243.99754038,3236.76164502,3236.76164502,0.0022355354374434,0.0119304991145747,-0.0140443098489938,0.0,-0.0017650407661562,0.0321712697208376,0.0578012701231338,0.1163024721415162,0.1485470426558175,0.1809014167034786,0.2526325552427098,BTC,-0.0017650407661562,3373.209845366605,0.0134823154137821,2
257,257,2057,2057,BTC,2018-12-16 23:59:59,3305.75310795,3233.81979097,3236.2747733,3252.83902595,3252.83902595,-0.0050922448107195,0.0162670459797948,-0.0058469647062985,0.0,0.0049671192053133,0.0165097444864539,0.0443259817958223,0.0910723844721501,0.1347805523173586,0.1584720741208676,0.2226394479562332,BTC,0.0049671192053133,3447.571511353498,0.0220447791260407,2
258,258,2058,2058,BTC,2018-12-17 23:59:59,3597.9178885,3253.12299273,3253.12299273,3545.86476058,3545.86476058,-0.082558638757028,0.0146799529690708,-0.082558638757028,0.0,0.0900830727534758,-0.0641703182517263,-0.038424391328369,-0.0102606324805373,0.0371280217394602,0.0534863611058245,0.102721263690954,BTC,0.090083072753476,3546.21634947898,0.0286128475654896,2
259,259,2059,2059,BTC,2018-12-18 23:59:59,3701.34942887,3487.16920219,3544.76156472,3696.05912776,3696.05912776,-0.040934832969432,0.0014313356272539,-0.0565169328599454,0.0,0.0423576129720841,-0.0815076958789285,-0.0715485363932121,-0.054052697936972,-0.0126111258680671,0.0036306239925694,0.0405274846311187,BTC,0.0423576129720841,3658.7934247502,0.0317456872837889,2
260,260,2060,2060,BTC,2018-12-19 23:59:59,3949.32295089,3687.23002226,3706.82484989,3745.95076478,3745.95076478,-0.0104448556179295,0.0542912063933505,-0.0156757913296942,0.0,0.0134986035924802,-0.0668603822337503,-0.0803981759892905,-0.0704057513927726,-0.0328749351371234,-0.011176069337382,0.0166532802713785,BTC,0.01349860359248,3771.641523048071,0.0308429816054935,2
261,261,2061,2061,BTC,2018-12-20 23:59:59,4191.22870639,3728.97463571,3742.19518335,4134.44120304,4134.44120304,-0.094872801529161,0.0137352306058302,-0.0980704640404284,0.0,0.1037094352420875,-0.1111178522215291,-0.1515270131079279,-0.1516199636151736,-0.1223332645318808,-0.1028861156151469,-0.08143519611367,BTC,0.1037094352420875,3870.666709498973,0.0262551957405736,2
262,262,2062,2062,BTC,2018-12-21 23:59:59,4198.42957996,3850.94616856,4133.703587,3896.54371704,3896.54371704,0.0608641624942829,0.077475292167215,-0.0117020497628699,0.0,-0.0575404206558982,-0.0238087415763612,-0.0876126385198966,-0.0933999202855423,-0.0728308559399608,-0.046908895218876,-0.0313899776752872,BTC,-0.0575404206558982,3944.355818351288,0.0190378336299208,2
263,263,2063,2063,BTC,2018-12-22 23:59:59,4014.18251388,3855.73893391,3898.08367671,4014.18251388,4014.18251388,-0.0289221620513169,0.0,-0.0394709456837458,0.0,0.0301905497237342,-0.0290836423546559,-0.1012166324319118,-0.1100994570219845,-0.1015679249911377,-0.072912194752276,-0.0626968170469998,BTC,0.030190549723734,3986.0613159667264,0.0105734623183337,2
264,264,2064,2064,BTC,2018-12-23 23:59:59,4085.72358463,3976.4057328,4020.99467354,3998.98034184,3998.98034184,0.0055049862260314,0.0216913401354925,-0.0056450912758458,0.0,-0.0037871153061512,-0.0102427694618656,-0.0806629510515622,-0.097999840243529,-0.0968415724957806,-0.0719729148198737,-0.062035467883926,BTC,-0.0037871153061512,3995.0183741382166,0.0022470949294259,2
