,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
310,310,BTC,2014-03-05 23:59:59,674.280029296875,646.280029296875,666.239990234375,665.510009765625,665.510009765625,0.0010968737630363,0.0131778927477568,-0.0288951032840547,0.0,-0.0019047054132518,-0.0607353859913446,-0.1102763314818545,-0.109878644430333,-0.0933134080161295,-0.0767237261131893,-0.0398852128332518
311,311,BTC,2014-03-06 23:59:59,669.77001953125,649.7899780273438,664.52001953125,663.8599853515625,663.8599853515625,0.0009942370292705,0.0089025311211636,-0.0211942391990498,0.0,-0.0024793382366158,-0.028801228168664,-0.0903593853346085,-0.103565989456466,-0.0909189953333194,-0.0755761545662547,-0.0457385380333206
312,312,BTC,2014-03-07 23:59:59,665.3400268554688,616.3499755859375,664.3099975585938,629.1500244140625,629.1500244140625,0.0558848792500268,0.0575220552126825,-0.0203449866191229,0.0,-0.0522850626689278,0.0468282383555906,-0.0257999180053849,-0.0463737108629801,-0.0424954603194374,-0.0278744710173484,-0.0027752085743679
313,313,BTC,2014-03-08 23:59:59,635.1400146484375,604.4600219726562,629.6599731445312,617.4500122070312,617.4500122070312,0.0197748169019487,0.0286500965125493,-0.0210381245081576,0.0,-0.0185965377938713,0.0503684498909235,-0.0017102693958986,-0.0236294537565328,-0.0242853786181331,-0.012998640510993,0.0072621109237456
314,314,BTC,2014-03-09 23:59:59,643.9500122070312,612.3499755859375,616.3099975585938,636.9600219726562,636.9600219726562,-0.0324196553970681,0.0109739857969846,-0.0386367205754951,0.0,0.03159771541001,0.0088325618177851,-0.0231521836098724,-0.0502344666877412,-0.0533322591621483,-0.0441572743763793,-0.0275381270881537
315,315,BTC,2014-03-10 23:59:59,644.760009765625,615.02001953125,636.3300170898438,627.7899780273438,627.7899780273438,0.013603337678844,0.0270313836350253,-0.0203411314978614,0.0,-0.0143965769106089,0.0115516759123408,0.0036254567136875,-0.0340283201294171,-0.0394096334225217,-0.0287586225201156,-0.0157828402269257
316,316,BTC,2014-03-11 23:59:59,638.4199829101562,618.8400268554688,627.9500122070312,634.1099853515625,634.1099853515625,-0.0097143607368302,0.0067969242846794,-0.0240809305149607,0.0,0.0100670726603149,-0.0079134236535467,0.0044251283392904,-0.0344261736497447,-0.0481099227683055,-0.0401974154458384,-0.0281570252659044
317,317,BTC,2014-03-12 23:59:59,648.030029296875,629.510009765625,631.9099731445312,632.0999755859375,632.0999755859375,-0.0003005892244025,0.0252017945360158,-0.0040973990196909,0.0,-0.0031698125121158,-0.0038253141123598,0.0190587376256792,-0.0215060501829187,-0.0390744748668591,-0.0383362980269257,-0.0276469602572702
318,318,BTC,2014-03-13 23:59:59,644.2000122070312,630.8499755859375,633.6199951171875,638.1400146484375,638.1400146484375,-0.0070831156603463,0.0094963447197904,-0.0114238864436611,0.0,0.009555512254056,-0.0067697048172569,0.004771662869863,-0.0249746842570033,-0.0431566912660257,-0.0460902169486325,-0.0386279087280189
319,319,BTC,2014-03-14 23:59:59,639.530029296875,627.2100219726562,638.1400146484375,628.7999877929688,628.7999877929688,0.0148537325648676,0.0170643157000809,-0.0025285716462768,0.0,-0.0146363284562469,0.005388041593596,0.01365618938526,-0.0051876389440412,-0.0270848995351408,-0.0317601566801999,-0.0255629566292208
320,320,BTC,2014-03-15 23:59:59,639.1400146484375,627.2999877929688,629.3699951171875,636.1199951171875,636.1199951171875,-0.0106112055143881,0.0047475626523791,-0.0138653200526952,0.0,0.0116412332479702,-0.003562226365092,-0.0026284303011171,-0.0075321149713575,-0.0358988753803183,-0.0423033278034655,-0.0351579274605432
321,321,BTC,2014-03-16 23:59:59,637.52001953125,628.1099853515625,636.5,631.1099853515625,631.1099853515625,0.008540531402676,0.0101567624161686,-0.0047535296059827,0.0,-0.0078758878892056,0.003397199216333,9.984423757369854e-05,0.0072655283546738,-0.0215279176054867,-0.034188628240368,-0.0291296046674955
322,322,BTC,2014-03-17 23:59:59,632.6799926757812,616.85498046875,630.9199829101562,622.3729858398438,622.3729858398438,0.0137329178238334,0.0165608197502804,-0.0088660746797157,0.0,-0.013843861948804,0.0143573196675597,0.0130505477172164,0.0281094262188037,-0.0010706378244729,-0.01637356784508,-0.0170292600633842
323,323,BTC,2014-03-18 23:59:59,622.3909912109375,603.7960205078125,621.8380126953125,614.8319702148438,614.8319702148438,0.0113950523392929,0.0122944501299311,-0.0179495378276683,0.0,-0.0121165535724915,0.0192166562911633,0.0250499657166636,0.0349803332014018,0.013795278002765,-0.0016631711594697,-0.0050704427343531
324,324,BTC,2014-03-19 23:59:59,622.0,609.0960083007812,613.89599609375,609.8880004882812,609.8880004882812,0.0065716911994659,0.0198593832015416,-0.0012985862762768,0.0,-0.0080411721674702,0.0212769998814099,0.0289205351464436,0.0371514031573647,0.0245645868036774,0.00672274192249,0.0020994545357198
325,325,BTC,2014-03-20 23:59:59,609.7449951171875,587.4929809570312,609.7449951171875,588.77001953125,588.77001953125,0.0356250741208541,0.0356250741208541,-0.0021689938887096,0.0,-0.0346259984458195,0.0418237545001207,0.0591984498271274,0.0656626107182418,0.0646689316893915,0.0416734892407619,0.035900969562971
326,326,BTC,2014-03-21 23:59:59,604.5919799804688,561.81298828125,588.2940063476562,571.489990234375,571.489990234375,0.0294038677849628,0.0579222564029831,-0.0169329334170076,0.0,-0.029349370252637,0.0524604166995965,0.0802679015030185,0.0871094980981759,0.0973755597924319,0.0749320730358511,0.0642171222115752
327,327,BTC,2014-03-22 23:59:59,572.5479736328125,554.3909912109375,571.1799926757812,565.0399780273438,565.0399780273438,0.0108665136754984,0.0132875476027032,-0.0188464307491724,0.0,-0.0112863082770461,0.0441809688564496,0.0807311278336806,0.0919549365576339,0.1103668277412701,0.0890665122712492,0.076890347387889
328,328,BTC,2014-03-23 23:59:59,570.2379760742188,560.8779907226562,565.7639770507812,561.27197265625,561.27197265625,0.0080032579807478,0.01597443637803,-0.0007019447839684,0.0,-0.0066685642036312,0.0321056821098144,0.0742911064520197,0.0926128875104939,0.1083347760083863,0.094851385620517,0.0833544659854919
329,329,BTC,2014-03-24 23:59:59,586.56201171875,551.77197265625,562.5070190429688,583.4119873046875,583.4119873046875,-0.0358322569926919,0.0053993138341488,-0.0542327126232212,0.0,0.039446143272857,-0.0161381630113629,0.025742873815912,0.0450301588101995,0.0591294958624788,0.0536209215093974,0.0409846070559822
330,330,BTC,2014-03-25 23:59:59,585.43798828125,572.60498046875,585.0260009765625,583.9169921875,583.9169921875,0.0018992576066469,0.002604815605814,-0.0193726366420206,0.0,0.0008656059419442,-0.0186512950490942,0.0159156115003236,0.0391173131459428,0.0512268033435296,0.0550837931132521,0.0388339540850031
331,331,BTC,2014-03-26 23:59:59,590.0280151367188,570.9630126953125,583.4819946289062,580.8270263671875,580.8270263671875,0.0045710136429504,0.0158411856746394,-0.0169827043579049,0.0,-0.0052917895208643,-0.010215494095901,0.0126630917365733,0.0385295989570142,0.0496714469009391,0.0617447340186858,0.0463408282166577
332,332,BTC,2014-03-27 23:59:59,580.5599975585938,471.239013671875,580.2570190429688,471.239013671875,471.239013671875,0.2313433357769552,0.2319862759980209,0.0,0.0,-0.1886758152091102,0.1801514354767264,0.2160892422786298,0.2572855333269437,0.2770207414276795,0.3011401438714742,0.2848978557434178
333,333,BTC,2014-03-28 23:59:59,526.0230102539062,473.2340087890625,477.14300537109375,495.6659851074219,495.6659851074219,-0.0373698827292209,0.0612449231106817,-0.0452562350299221,0.0,0.0518356305969085,0.0955204053593703,0.1321174206376154,0.1761624632493048,0.2018028494427066,0.2231306066506779,0.2157243299663593
334,334,BTC,2014-03-29 23:59:59,504.8590087890625,489.7340087890625,501.7130126953125,491.1719970703125,491.1719970703125,0.0214609458354178,0.0278660261586343,-0.0029276674766215,0.0,-0.0090665653325705,0.0679847507791995,0.1183058063002508,0.1682435685135079,0.1979579364020161,0.2200205210104875,0.2209027939839167
335,335,BTC,2014-03-30 23:59:59,492.37200927734375,444.1789855957031,492.37200927734375,460.2730102539063,460.2730102539063,0.0697390424994293,0.0697390424994293,-0.0349662576333229,0.0,-0.0629086898290394,0.0859541953555129,0.165462200340984,0.221199987322826,0.260181524265715,0.2840866673129019,0.2964197703088829
336,336,BTC,2014-03-31 23:59:59,483.0220031738281,443.364990234375,462.2990112304688,457.0010070800781,457.0010070800781,0.0115929813464554,0.0569385968315612,-0.0298380455063499,0.0,-0.007108831282597,0.0395386340001531,0.1487543546718404,0.2045446739520044,0.2498267747284825,0.2751746005628444,0.297779921200715
337,337,BTC,2014-04-01 23:59:59,495.3429870605469,457.0,457.0,478.375,478.375,-0.0446825189443428,0.0354700539546315,-0.0446825189443428,0.0,0.0467701221414957,-0.0039249544764174,0.0793109990486999,0.1306574619207821,0.1779165841594263,0.2055920056098119,0.2341215539192469
338,338,BTC,2014-04-02 23:59:59,495.0450134277344,431.2690124511719,479.1369934082031,437.1400146484375,437.1400146484375,0.0960721447418648,0.1324632768424689,-0.0134304845141831,0.0,-0.0861980357492814,0.0632570577743796,0.1527249542103701,0.2102120950897748,0.2660379452847781,0.3028152461386335,0.3329495028135596
339,339,BTC,2014-04-03 23:59:59,449.5650024414063,414.8900146484375,436.4440002441406,444.7179870605469,444.7179870605469,-0.0186050194890807,0.0108990765426348,-0.0670716572749021,0.0,0.0173353437300949,0.0242477638903748,0.1018956228501057,0.1648298783026691,0.2237682345790732,0.2633241981019203,0.2935917004694475
340,340,BTC,2014-04-04 23:59:59,454.6520080566406,429.0910034179688,445.66400146484375,447.5260009765625,447.5260009765625,-0.0041606510183891,0.0159231129912635,-0.0411931318367335,0.0,0.0063141451385309,0.0121244373840228,0.0645050861493568,0.136480405011675,0.1950189375289985,0.2392853914465187,0.2692387978468502
341,341,BTC,2014-04-05 23:59:59,463.5710144042969,444.1969909667969,446.6749877929688,461.9070129394531,461.9070129394531,-0.032976388579926,0.003602459841981,-0.0383410978325581,0.0,0.0321344724809493,-0.0172628030990695,0.0056173426008285,0.0852812037498722,0.1394975240438725,0.1857891330133274,0.2151484649816382
342,342,BTC,2014-04-06 23:59:59,466.3190002441406,452.9700012207031,463.3970031738281,460.4989929199219,460.4989929199219,0.0062931956387799,0.0126384800264498,-0.0163496377081718,0.0,-0.0030482759085448,-0.0220217446006466,0.006359857308638,0.073465105497499,0.12540571402972,0.17450914207246,0.2066560518720879
343,343,BTC,2014-04-07 23:59:59,462.5639953613281,445.12200927734375,461.4739990234375,449.4230041503906,449.4230041503906,0.0268143703409855,0.029239694206975,-0.0095700372106622,0.0,-0.0240521454765858,0.0075465550887765,0.0208720926008303,0.0833290633092802,0.134738864998408,0.1866584303753733,0.2239315552151908
344,344,BTC,2014-04-08 23:59:59,457.4240112304688,446.114013671875,447.6130065917969,453.08599853515625,453.08599853515625,-0.0120793667450632,0.0095743693456376,-0.0153877738129669,0.0,0.0081504381194066,0.0030947841550479,0.0042128962878134,0.0553947912991612,0.1082612377331508,0.1615521971786093,0.2005090955431105
345,345,BTC,2014-04-09 23:59:59,455.7279968261719,441.9330139160156,453.177001953125,442.7250061035156,442.7250061035156,0.0236083250449277,0.0293703552846436,-0.0017889032166275,0.0,-0.0228676067350085,0.0244011444513843,0.0237506266710221,0.058832903788389,0.1177037484732594,0.1712625905471987,0.2146705573289646
346,346,BTC,2014-04-10 23:59:59,443.3659973144531,358.73199462890625,442.2560119628906,365.1759948730469,365.1759948730469,0.2110763526957475,0.2141159428307684,-0.0176462865429609,0.0,-0.1751629344657723,0.1889658833334573,0.2160095610202399,0.2443180130647553,0.3268114714526144,0.3908632688363374,0.4480704399580804
347,347,BTC,2014-04-11 23:59:59,429.7669982910156,351.2720031738281,363.7099914550781,420.9469909667969,420.9469909667969,-0.1359719887301284,0.0209527743718078,-0.1655196242950802,0.0,0.1527236096478321,0.0126486424021126,0.0412586613594676,0.0714942178581343,0.1339077365712815,0.1874484171670742,0.239496045663526
348,348,BTC,2014-04-12 23:59:59,439.6059875488281,415.78900146484375,420.8890075683594,421.1159973144531,421.1159973144531,-0.0005390195279716,0.0439071190652684,-0.0126497114419322,0.0,0.0004014908083036,-0.0012015685917567,0.0370356418872523,0.0592622234828492,0.1168116480395247,0.1685716105704933,0.2218201163276318
349,349,BTC,2014-04-13 23:59:59,427.3980102539063,395.2539978027344,421.46099853515625,414.06298828125,414.06298828125,0.0178668716192551,0.0322052981069598,-0.0454254328709518,0.0,-0.016748375930104,-0.0030372016070736,0.0472966939307855,0.0648903175428645,0.1153853739559269,0.1695592516989956,0.2253452039954355
350,350,BTC,2014-04-14 23:59:59,469.7510070800781,407.37298583984375,414.8280029296875,458.7869873046875,458.7869873046875,-0.095815673921471,0.0238978438333719,-0.1120650822441459,0.0,0.1080125495135029,-0.0932223379043594,-0.0523425699296744,-0.0391344761829755,-0.0069829498483789,0.0442141793425523,0.0930105047835732
351,351,BTC,2014-04-15 23:59:59,518.9959716796875,453.5429992675781,458.37298583984375,515.5859985351562,515.5859985351562,-0.1109669635286096,0.0066137815111726,-0.1203349187989006,0.0,0.1238025767996502,-0.134771320889447,-0.1463290369619577,-0.1374120588272085,-0.1227045523448092,-0.0751577445311025,-0.0348686767382144
352,352,BTC,2014-04-16 23:59:59,542.3779907226562,502.781005859375,522.1849975585938,527.39501953125,527.39501953125,-0.0098787849329463,0.0284093907536766,-0.0466709255118715,0.0,0.0229040761961043,-0.113777375810685,-0.1527595407390948,-0.1505299639078299,-0.1370243691585541,-0.0987212585813416,-0.0624821120786096
353,353,BTC,2014-04-17 23:59:59,533.5170288085938,484.8739929199219,529.0670166015625,495.9630126953125,495.9630126953125,0.0667469207559374,0.0757193886479434,-0.0223585620127745,0.0,-0.0595986038394414,-0.027429891095808,-0.0896813111919996,-0.0887872927798312,-0.0823027334467326,-0.046869325060812,-0.0110553535803029
354,354,BTC,2014-04-18 23:59:59,498.60101318359375,472.7409973144531,495.7980041503906,479.6449890136719,479.6449890136719,0.0336770226036038,0.0395209469589217,-0.0143939619038153,0.0,-0.032901694811797,0.0330040191494473,-0.0531740998779219,-0.0529323214443224,-0.0522833323163882,-0.0230964737751914,0.0135382285783376
355,355,BTC,2014-04-19 23:59:59,503.5549926757813,470.5610046386719,479.5820007324219,501.5650024414063,501.5650024414063,-0.0438288190004894,0.0039675619803785,-0.0618145158689702,0.0,0.0457004950115504,0.0049162162231228,-0.082822174879628,-0.087139524996691,-0.0895853019132864,-0.0723579212087752,-0.0365521991043416
356,356,BTC,2014-04-20 23:59:59,510.8710021972656,490.8399963378906,501.7510070800781,498.1679992675781,498.1679992675781,0.007192368473623,0.0254994358296074,-0.0147099029653878,0.0,-0.0067728074273383,0.0047759095842438,-0.0498717315623424,-0.0760621594744105,-0.0792453538719657,-0.0726693783846318,-0.0348885658056975
357,357,BTC,2014-04-21 23:59:59,510.5679931640625,493.2009887695313,497.739013671875,495.7730102539063,495.7730102539063,0.0039655313567026,0.029842251603368,-0.0051879013806293,0.0,-0.0048075930553406,-0.0031268493594223,-0.0301890370804451,-0.0668554821471477,-0.073042721395292,-0.0662101592503521,-0.0348834579114984
358,358,BTC,2014-04-22 23:59:59,503.2219848632813,487.5799865722656,495.4549865722656,487.9240112304688,487.9240112304688,0.015434729934288,0.0313531887767388,-0.00070507835295,0.0,-0.0158318400983903,0.0096141839773522,-0.0008958554302291,-0.0465839152903577,-0.0529271165516472,-0.0518234178080538,-0.0243689789542275
359,359,BTC,2014-04-23 23:59:59,493.2489929199219,485.8169860839844,488.3590087890625,491.3030090332031,491.3030090332031,-0.0059922292149887,0.0039608629520671,-0.0111662718288948,0.0,0.006925254189096,0.0074161919327124,0.0079541440325208,-0.0479553503173516,-0.0546997621034874,-0.058333954178693,-0.0373283018874175
360,360,BTC,2014-04-24 23:59:59,500.4649963378906,482.9519958496094,490.8250122070313,500.4649963378906,500.4649963378906,-0.0192620546919346,0.0,-0.0349934573175568,0.0,0.0186483435603552,-0.0114661188200402,-0.0021705643988192,-0.05769287111752,-0.0667163447909192,-0.0723606153139929,-0.0605101810529356
361,361,BTC,2014-04-25 23:59:59,500.2990112304688,442.9509887695313,500.0870056152344,461.4490051269531,461.4490051269531,0.0837318968271505,0.0841913313754514,-0.0400868051548461,0.0,-0.0779594806758388,0.0562007957139194,0.0704649918082827,0.0358889696975788,0.0121441275343217,0.0064578231214684,0.0103012385862502
362,362,BTC,2014-04-26 23:59:59,464.5429992675781,449.1029968261719,461.7049865722656,458.60101318359375,458.60101318359375,0.0067683526626427,0.0129567661500249,-0.0207108490482542,0.0,-0.0061718454514293,0.0465489460013077,0.0621119248670332,0.0477957719739052,0.0182227868782423,0.0109833785373127,0.015656793925884
363,363,BTC,2014-04-27 23:59:59,459.3299865722656,436.3900146484375,457.2420043945313,436.3900146484375,436.3900146484375,0.0477829213459259,0.0525675912688077,0.0,0.0,-0.0484320747155968,0.076196961207662,0.1025190515445577,0.1034589571141291,0.0685541295200127,0.0623707833518465,0.0628230561895271
364,364,BTC,2014-04-28 23:59:59,447.5339965820313,422.9419860839844,430.7160034179688,440.2850036621094,440.2850036621094,-0.0217336501687533,0.0164643193831899,-0.0393904344546667,0.0,0.0089254769424771,0.0435013747240553,0.0838259367215907,0.0976676489045262,0.0576474297716564,0.0525697639447659,0.049568193560999
365,365,BTC,2014-04-29 23:59:59,451.635986328125,435.1809997558594,439.9830017089844,447.2090148925781,447.2090148925781,-0.0161580221841669,0.0098991104564611,-0.0268957349609957,0.0,0.0157262027388569,0.003528093928373,0.0548908721730267,0.0789468099298866,0.041773505039018,0.0362447703363109,0.0323442821126718
366,366,BTC,2014-04-30 23:59:59,451.0989990234375,436.6990051269531,446.8900146484375,447.6449890136719,447.6449890136719,-0.001686547116048,0.0077159581689412,-0.0244523766720516,0.0,0.00097487775643,-0.0036166649316481,0.0425770827159359,0.0677777057409889,0.0499703206157495,0.0339611373568173,0.0306421684318747
367,367,BTC,2014-05-01 23:59:59,460.614013671875,447.6329956054688,447.6329956054688,457.760009765625,457.760009765625,-0.0221229769838157,0.0062347165443989,-0.0221229769838157,0.0,0.0225960772491617,-0.026000968007744,0.0112353565495191,0.0340418456680986,0.0307903563228506,0.010874590996728,0.0063671487149674
368,368,BTC,2014-05-02 23:59:59,457.9289855957031,443.4030151367188,457.364013671875,449.37701416015625,449.37701416015625,0.0177734936590954,0.0190307273538004,-0.0132939577129957,0.0,-0.018313079837972,-0.0020513017628436,0.0215217790797344,0.0464203938295471,0.0531639124965892,0.0297280645555173,0.0260483319757953
369,369,BTC,2014-05-03 23:59:59,449.4030151367188,430.6820068359375,449.4030151367188,437.7619934082031,437.7619934082031,0.0265921251817324,0.0265921251817324,-0.0161731412933869,0.0,-0.0258469400658164,0.0232743157086803,0.0363949183611795,0.0678064324156699,0.0838140629373382,0.0556493478201007,0.0527425319961039
370,370,BTC,2014-05-04 23:59:59,439.7690124511719,430.0539855957031,438.5169982910156,436.4030151367188,436.4030151367188,0.0048441075816916,0.0077130477968823,-0.0145485464600344,0.0,-0.0031043770175293,0.021508534163577,0.0249427519644329,0.0611772235265684,0.0846245091102453,0.0583572229867102,0.0551712228965475
371,371,BTC,2014-05-05 23:59:59,440.9739990234375,427.6170043945313,434.7820129394531,433.4819946289063,433.4819946289063,0.0029990133999908,0.0172833116193094,-0.0135299512022313,0.0,-0.0066934012976453,0.0218574494636778,0.0253976214871822,0.0583796912370477,0.0824629665951344,0.0717919750994378,0.0600957092591478
372,372,BTC,2014-05-06 23:59:59,448.0379943847656,423.2510070800781,433.364013671875,428.9620056152344,428.9620056152344,0.0102619998951354,0.0444701127834659,-0.0133135300105782,0.0,-0.0104271666866839,0.0191979682741321,0.0292928038228181,0.0591485183043785,0.0823955247734686,0.0838328749244017,0.0688153347741657
373,373,BTC,2014-05-07 23:59:59,446.12799072265625,428.4509887695313,429.3410034179688,438.8210144042969,438.8210144042969,-0.0216033660083423,0.0166513819496056,-0.0236315611476423,0.0,0.0229834079941935,-0.0085114651373187,0.006721626739907,0.0278927506396295,0.0515664476270625,0.0610962309883653,0.0439968801420171
374,374,BTC,2014-05-08 23:59:59,448.3989868164063,438.14300537109375,438.6789855957031,440.16900634765625,440.16900634765625,-0.0033851105608655,0.0186973193252271,-0.004602779721756,0.0,0.0030718491118508,-0.010454164320373,0.0036122474929383,0.0170002875408472,0.043861901910069,0.0602190487191074,0.0398215162180017
375,375,BTC,2014-05-09 23:59:59,452.6919860839844,440.14300537109375,440.1780090332031,449.46099853515625,449.46099853515625,-0.0206536040550958,0.0071885826787156,-0.0207314832531206,0.0,0.0211100555775183,-0.0251011648745398,-0.016635023857379,-0.011590013483218,0.0164852065509781,0.0374704972277857,0.0188241875180807
376,376,BTC,2014-05-10 23:59:59,455.77099609375,448.4679870605469,450.45599365234375,454.4330139160156,454.4330139160156,-0.008751609460326,0.0029442891180033,-0.0131263061283024,0.0,0.0110621731297348,-0.0265469404354792,-0.0259004230850049,-0.0234336125135186,0.0005516605117728,0.0207365927329521,0.0142242233899929
377,377,BTC,2014-05-11 23:59:59,455.3389892578125,433.4010009765625,453.9200134277344,438.885986328125,438.885986328125,0.0342549718330935,0.0374881027014308,-0.0124975176296965,0.0,-0.0342119236758706,0.0124588566244103,0.0043054870257559,0.008165412919006,0.0295142008269562,0.0488283045285666,0.0515144058137251
378,378,BTC,2014-05-12 23:59:59,442.260009765625,434.2309875488281,438.3030090332031,441.4620056152344,441.4620056152344,-0.0071557609530378,0.001807639480273,-0.0163797064626861,0.0,0.0058694498511133,0.0077474312391541,-0.0033477449993007,0.0030485041286152,0.0182444909648096,0.0377699525924095,0.046914868169422
379,379,BTC,2014-05-13 23:59:59,441.97601318359375,436.9670104980469,441.531005859375,440.6709899902344,440.6709899902344,0.0019516053669874,0.0029614456658204,-0.0084053172918634,0.0,-0.001791809068365,0.0097841904383457,-0.0008985999702074,0.0049073954100489,0.0143273879810998,0.0360950801137431,0.0508067953623248
380,380,BTC,2014-05-14 23:59:59,446.6589965820313,440.50299072265625,440.5920104980469,443.9719848632813,443.9719848632813,-0.0076130352375167,0.0060522100726185,-0.0078135428785969,0.0,0.0074908377179994,-0.0001963833838074,-0.0066222305440569,-0.0030503052614846,0.0004234924842971,0.0232026782376826,0.0418815897325421
381,381,BTC,2014-05-15 23:59:59,449.7990112304688,443.6300048828125,444.135986328125,447.25201416015625,447.25201416015625,-0.0069670515355475,0.0056947693686639,-0.0080983632553228,0.0,0.0073879195280419,-0.010739846477315,-0.0108285978134978,-0.0104202497792531,-0.0085004872555483,0.0111451044429982,0.0291478256866533
382,382,BTC,2014-05-16 23:59:59,450.6610107421875,444.9639892578125,447.385986328125,448.0580139160156,448.0580139160156,-0.0014998673542676,0.0058095084683829,-0.0069054108220527,0.0,0.0018021154300955,-0.0084252754995669,-0.008346042236172,-0.0136439411663675,-0.0114605912764401,0.0050664662393622,0.021394232084511
383,383,BTC,2014-05-17 23:59:59,451.9800109863281,447.3009948730469,448.1170043945313,448.9030151367188,448.9030151367188,-0.0017509589280617,0.0068544780183135,-0.003568744716905,0.0,0.0018859192213034,-0.0069765883004454,-0.007966781543604,-0.0155710211357341,-0.0119276564900847,-0.0003024489903026,0.0159771467092291
384,384,BTC,2014-05-18 23:59:59,449.7669982910156,444.7839965820313,448.7009887695313,446.2640075683594,446.2640075683594,0.0054608508861173,0.0078495927595496,-0.0033164471282201,0.0,-0.0058787922543929,0.00140230793865,-0.0007345529997273,-0.0084794421240416,-0.0054147391617103,0.0015723366307696,0.0194918195740247
385,385,BTC,2014-05-19 23:59:59,447.5549926757813,443.1000061035156,446.0759887695313,446.1809997558594,446.1809997558594,-0.0002353551280434,0.0030794518831456,-0.0069052551633297,0.0,-0.0001860060661228,0.0025787972867334,-0.0012837763848591,-0.0068339897308741,-0.0053449074341647,-0.003107875067397,0.0155438530805815
386,386,BTC,2014-05-20 23:59:59,491.4440002441406,446.0069885253906,446.3049926757813,485.7239990234375,485.7239990234375,-0.0811551548346577,0.0117762376003724,-0.0817686805220642,0.0,0.0886254665465702,-0.0632004842360653,-0.0761475600589185,-0.0805177331646833,-0.0824003857955074,-0.0822662137278461,-0.0679859908807402
387,387,BTC,2014-05-21 23:59:59,494.3689880371094,483.489013671875,485.7999877929688,491.7699890136719,491.7699890136719,-0.0121398242147247,0.0052849890833115,-0.0168391230184781,0.0,0.0124473775279583,-0.0569404142986122,-0.0767519123830179,-0.083307618108673,-0.0902237568959631,-0.0908512236849723,-0.0797158270645298
