日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"12,837,131","762,291,108",59.70,59.80,58.80,59.50,-0.20,"4,552",2882
 99/01/05,"23,570,448","1,406,309,268",59.80,60.30,59.30,59.40,-0.10,"7,669",2882
 99/01/06,"43,536,259","2,624,460,080",59.60,60.70,59.20,60.40,+1.00,"12,909",2882
 99/01/07,"26,256,235","1,585,430,637",60.50,61.00,59.60,59.80,-0.60,"7,799",2882
 99/01/08,"19,634,419","1,182,950,672",59.80,60.60,59.40,60.40,+0.60,"6,411",2882
 99/01/11,"20,534,215","1,243,440,812",60.40,61.20,59.90,59.90,-0.50,"5,945",2882
 99/01/12,"21,526,313","1,296,136,771",60.10,61.00,59.50,59.90, 0.00,"6,360",2882
 99/01/13,"23,415,587","1,379,604,589",59.00,59.30,58.60,58.70,-1.20,"7,129",2882
 99/01/14,"14,720,395","868,791,875",58.70,59.30,58.70,59.00,+0.30,"4,248",2882
 99/01/15,"21,557,878","1,278,820,602",59.50,59.80,59.00,59.00, 0.00,"6,791",2882
 99/01/18,"10,274,707","604,221,331",58.60,59.30,58.50,59.00, 0.00,"3,576",2882
 99/01/19,"37,076,821","2,234,796,982",60.80,61.00,59.30,59.80,+0.80,"11,378",2882
 99/01/20,"26,197,841","1,543,980,123",60.00,60.10,58.30,58.60,-1.20,"9,240",2882
 99/01/21,"19,498,376","1,140,790,346",58.50,59.00,58.00,58.40,-0.20,"6,183",2882
 99/01/22,"27,047,790","1,543,333,934",57.20,57.80,56.70,56.80,-1.60,"9,029",2882
 99/01/25,"24,213,430","1,362,067,178",56.20,57.00,55.80,56.10,-0.70,"7,203",2882
 99/01/26,"35,921,859","1,978,780,581",56.60,56.60,54.00,54.00,-2.10,"10,994",2882
 99/01/27,"23,899,529","1,301,664,909",54.00,55.20,53.70,54.10,+0.10,"7,380",2882
 99/01/28,"19,421,143","1,069,443,065",54.60,55.70,54.50,55.00,+0.90,"5,597",2882
 99/01/29,"21,283,700","1,149,313,132",54.30,54.50,53.50,54.20,-0.80,"6,597",2882
 99/02/01,"26,616,006","1,424,308,389",55.00,55.00,52.70,53.00,-1.20,"7,288",2882
 99/02/02,"27,653,486","1,464,090,258",54.00,54.00,52.00,53.00, 0.00,"7,587",2882
 99/02/03,"15,013,043","798,797,875",53.50,53.70,52.50,53.30,+0.30,"4,856",2882
 99/02/04,"10,974,463","583,510,360",53.40,53.50,52.80,53.20,-0.10,"3,981",2882
 99/02/05,"43,696,160","2,200,060,871",51.90,51.90,49.60,49.80,-3.40,"13,527",2882
 99/02/06,"14,411,215","707,296,350",49.80,50.00,48.30,49.55,-0.25,"5,182",2882
 99/02/08,"13,501,212","676,577,162",49.55,50.50,49.55,50.50,+0.95,"4,466",2882
 99/02/09,"19,454,018","986,940,761",50.00,51.30,49.80,51.00,+0.50,"6,322",2882
 99/02/10,"18,745,591","961,647,369",51.50,51.70,51.00,51.00, 0.00,"5,706",2882
 99/02/22,"27,033,420","1,420,921,060",52.00,53.20,51.90,53.20,+2.20,"8,557",2882
 99/02/23,"12,318,172","650,510,136",53.20,53.30,52.20,53.30,+0.10,"4,598",2882
 99/02/24,"16,431,548","867,471,857",52.50,53.60,52.30,52.40,-0.90,"6,257",2882
 99/02/25,"20,128,201","1,043,072,532",52.80,52.80,51.10,51.40,-1.00,"6,609",2882
 99/02/26,"15,133,596","783,613,909",51.50,52.30,51.30,51.70,+0.30,"5,270",2882
 99/03/01,"20,840,462","1,102,620,037",52.60,53.50,51.80,52.50,+0.80,"5,482",2882
 99/03/02,"18,788,644","992,410,718",53.40,53.40,52.40,52.40,-0.10,"5,818",2882
 99/03/03,"33,410,824","1,792,066,870",52.70,54.40,52.70,53.40,+1.00,"8,745",2882
 99/03/04,"20,185,496","1,073,057,462",54.20,54.20,52.50,52.60,-0.80,"5,603",2882
 99/03/05,"18,146,641","971,516,063",53.20,54.00,53.00,53.50,+0.90,"5,384",2882
 99/03/08,"10,054,521","542,152,143",54.10,54.10,53.70,53.90,+0.40,"3,541",2882
 99/03/09,"12,679,642","683,838,668",53.90,54.10,53.60,54.00,+0.10,"2,963",2882
 99/03/10,"8,003,038","433,812,332",54.40,54.50,53.70,54.40,+0.40,"3,073",2882
 99/03/11,"14,224,357","759,071,801",53.80,54.00,53.00,53.10,-1.30,"4,845",2882
 99/03/12,"7,030,451","375,865,915",53.20,53.80,52.90,53.50,+0.40,"2,737",2882
 99/03/15,"13,262,018","695,302,198",53.00,53.20,52.10,52.10,-1.40,"4,610",2882
 99/03/16,"8,833,480","463,816,033",53.20,53.20,52.30,52.30,+0.20,"2,962",2882
 99/03/17,"19,741,848","1,057,527,792",53.00,54.20,52.80,54.20,+1.90,"6,689",2882
 99/03/18,"21,345,435","1,163,094,170",54.30,55.00,54.00,54.20, 0.00,"6,703",2882
 99/03/19,"10,151,784","547,170,236",54.00,54.30,53.60,54.20, 0.00,"3,714",2882
 99/03/22,"8,490,259","454,517,499",54.10,54.10,53.30,53.60,-0.60,"3,245",2882
 99/03/23,"16,066,099","852,744,799",53.60,53.80,52.70,52.80,-0.80,"6,304",2882
 99/03/24,"19,556,683","1,041,496,284",53.00,53.90,52.90,53.00,+0.20,"5,552",2882
 99/03/25,"12,665,250","669,801,460",53.30,53.60,52.50,53.00, 0.00,"4,269",2882
 99/03/26,"15,263,118","807,076,403",52.70,53.50,52.10,53.10,+0.10,"5,402",2882
 99/03/29,"20,811,333","1,120,989,309",53.20,54.10,53.20,54.10,+1.00,"6,726",2882
 99/03/30,"15,072,767","817,041,918",54.60,54.70,53.80,54.20,+0.10,"4,186",2882
 99/03/31,"14,913,651","795,301,399",53.70,53.90,53.00,53.00,-1.20,"5,110",2882
 99/04/01,"19,073,208","1,019,248,724",53.00,53.90,53.00,53.40,+0.40,"7,935",2882
 99/04/02,"7,426,661","397,766,792",53.80,53.90,53.30,53.50,+0.10,"2,689",2882
 99/04/06,"12,589,883","678,294,392",53.90,54.10,53.60,53.80,+0.30,"4,208",2882
 99/04/07,"10,361,154","557,891,127",54.00,54.10,53.60,53.90,+0.10,"3,221",2882
 99/04/08,"38,729,988","2,120,950,106",53.80,55.60,53.50,54.60,+0.70,"11,786",2882
 99/04/09,"20,082,746","1,100,888,630",54.80,55.20,54.40,55.00,+0.40,"5,797",2882
 99/04/12,"18,156,178","993,011,607",55.00,55.20,54.30,54.40,-0.60,"4,408",2882
 99/04/13,"11,377,567","613,082,162",54.20,54.40,53.60,53.60,-0.80,"2,837",2882
 99/04/14,"9,676,514","521,553,220",54.00,54.50,53.50,54.40,+0.80,"3,832",2882
 99/04/15,"17,851,001","971,751,806",54.60,54.80,53.90,54.70,+0.30,"3,852",2882
 99/04/16,"14,998,475","809,307,428",54.50,54.70,53.60,53.80,-0.90,"4,132",2882
 99/04/19,"31,241,900","1,630,895,737",52.80,53.00,51.30,51.40,-2.40,"11,153",2882
 99/04/20,"19,099,179","988,601,020",51.80,52.00,51.50,51.70,+0.30,"5,105",2882
 99/04/21,"12,487,847","651,133,323",52.00,52.50,51.90,52.10,+0.40,"4,842",2882
 99/04/22,"27,915,677","1,424,865,220",51.90,51.90,50.60,51.10,-1.00,"10,168",2882
 99/04/23,"26,124,430","1,331,970,930",51.10,51.30,50.60,50.80,-0.30,"9,177",2882
 99/04/26,"31,231,416","1,628,499,145",51.50,52.60,51.30,52.60,+1.80,"14,624",2882
 99/04/27,"14,114,878","734,923,456",52.60,52.60,51.80,52.00,-0.60,"4,538",2882
 99/04/28,"24,704,090","1,261,588,765",50.70,51.60,50.60,51.00,-1.00,"9,275",2882
 99/04/29,"31,922,090","1,618,990,111",51.00,51.30,50.50,50.60,-0.40,"12,264",2882
 99/04/30,"36,715,266","1,875,733,424",51.00,51.90,50.30,50.50,-0.10,"11,961",2882
 99/05/03,"28,954,787","1,446,712,200",50.20,50.80,49.60,49.90,-0.60,"11,248",2882
 99/05/04,"28,291,481","1,431,525,905",50.90,51.10,50.10,50.20,+0.30,"9,507",2882
 99/05/05,"30,760,043","1,522,923,659",49.20,49.80,49.20,49.50,-0.70,"8,415",2882
 99/05/06,"38,186,451","1,921,095,320",49.80,50.80,49.60,50.10,+0.60,"10,705",2882
 99/05/07,"34,792,536","1,726,285,859",49.50,50.30,49.00,49.65,-0.45,"10,422",2882
 99/05/10,"17,375,301","862,901,942",49.85,50.20,49.20,49.55,-0.10,"6,261",2882
 99/05/11,"28,887,876","1,433,662,160",50.00,50.50,48.50,48.75,-0.80,"9,425",2882
 99/05/12,"15,562,334","765,826,512",49.00,49.60,48.95,49.25,+0.50,"4,951",2882
 99/05/13,"35,562,062","1,800,145,036",50.10,51.30,50.00,51.10,+1.85,"10,476",2882
 99/05/14,"11,263,302","572,923,412",51.00,51.10,50.60,51.00,-0.10,"3,571",2882
 99/05/17,"20,760,036","1,031,090,964",50.30,50.50,49.10,49.35,-1.65,"6,228",2882
 99/05/18,"12,536,569","623,794,437",49.70,50.20,49.35,49.85,+0.50,"4,255",2882
 99/05/19,"12,462,940","618,697,146",49.55,50.00,49.25,49.55,-0.30,"4,586",2882
 99/05/20,"15,667,971","768,447,050",49.70,49.75,48.50,48.55,-1.00,"5,326",2882
 99/05/21,"23,414,333","1,092,716,501",47.10,47.35,45.95,46.60,-1.95,"7,432",2882
 99/05/24,"12,651,783","594,281,406",47.25,47.25,46.65,46.80,+0.20,"4,977",2882
 99/05/25,"27,438,750","1,242,698,200",46.20,46.30,44.55,45.15,-1.65,"8,232",2882
 99/05/26,"57,780,995","2,639,057,365",45.70,46.75,44.35,46.75,+1.60,"11,377",2882
 99/05/27,"19,368,356","896,887,887",46.35,46.90,45.60,46.65,-0.10,"6,942",2882
 99/05/28,"16,776,248","785,555,995",47.00,47.25,46.30,46.95,+0.30,"5,197",2882
 99/05/31,"10,755,580","507,000,795",47.00,47.45,46.65,47.45,+0.50,"3,615",2882
 99/06/01,"17,230,446","800,457,078",47.00,47.00,46.10,46.15,-1.30,"5,377",2882
 99/06/02,"13,129,369","601,042,110",46.00,46.50,45.20,45.55,-0.60,"4,685",2882
 99/06/03,"18,113,058","844,776,987",46.40,46.85,46.30,46.85,+1.30,"4,830",2882
 99/06/04,"17,512,935","807,472,588",46.70,46.75,45.90,45.95,-0.90,"4,948",2882
 99/06/07,"34,049,248","1,495,754,693",44.30,44.85,43.65,44.00,-1.95,"9,506",2882
 99/06/08,"25,329,228","1,108,932,655",43.00,44.40,43.00,44.00, 0.00,"6,802",2882
 99/06/09,"22,387,801","969,525,978",44.00,44.15,42.75,43.10,-0.90,"7,009",2882
 99/06/10,"15,462,636","670,587,755",43.80,43.85,42.90,43.85,+0.75,"5,565",2882
 99/06/11,"32,127,513","1,458,451,319",44.80,45.95,44.60,45.50,+1.65,"10,261",2882
 99/06/14,"24,861,318","1,158,333,453",46.50,46.85,46.10,46.65,+1.15,"6,755",2882
 99/06/15,"31,772,519","1,510,024,993",46.65,48.30,46.35,48.05,+1.40,"9,919",2882
 99/06/17,"28,727,413","1,380,241,195",48.20,48.60,47.70,47.70,-0.35,"7,524",2882
 99/06/18,"9,015,458","429,705,214",47.70,48.00,47.30,47.70, 0.00,"3,310",2882
 99/06/21,"25,729,989","1,261,032,761",48.60,49.40,48.50,49.15,+1.45,"6,655",2882
 99/06/22,"16,634,473","816,029,003",48.90,49.45,48.60,49.35,+0.20,"4,930",2882
 99/06/23,"7,135,256","348,919,374",49.00,49.30,48.65,49.00,-0.35,"2,732",2882
 99/06/24,"12,815,102","625,879,547",49.10,49.20,48.30,48.90,-0.10,"3,400",2882
 99/06/25,"30,445,959","1,490,265,159",48.10,49.70,48.10,49.05,+0.15,"8,172",2882
 99/06/28,"32,272,790","1,613,267,650",49.55,50.40,49.05,50.10,+1.05,"8,725",2882
 99/06/29,"22,435,288","1,120,919,412",50.20,50.80,49.00,49.00,-1.10,"5,940",2882
 99/06/30,"17,561,581","843,763,578",48.00,48.45,47.65,48.05,-0.95,"4,954",2882
 99/07/01,"17,507,547","827,034,809",48.00,48.10,46.60,46.60,-1.45,"5,596",2882
 99/07/02,"22,126,586","1,064,174,828",46.60,49.20,46.60,48.00,+1.40,"6,539",2882
 99/07/05,"24,299,664","1,165,448,672",47.75,48.30,47.50,48.00, 0.00,"7,026",2882
 99/07/06,"24,289,275","1,165,892,425",47.70,48.75,47.40,48.75,X0.00,"6,145",2882
 99/07/07,"10,866,862","526,346,257",48.75,48.90,48.05,48.90,+0.15,"3,545",2882
 99/07/08,"22,172,019","1,091,447,082",49.50,49.80,48.60,49.35,+0.45,"5,383",2882
 99/07/09,"24,720,737","1,234,831,466",50.00,50.40,49.40,50.30,+0.95,"7,061",2882
 99/07/12,"19,922,322","993,113,980",50.00,50.30,49.20,49.30,-1.00,"5,436",2882
 99/07/13,"8,245,959","405,593,891",49.60,49.70,48.90,49.20,-0.10,"2,966",2882
 99/07/14,"37,844,994","1,906,528,913",49.55,50.80,49.55,50.80,+1.60,"10,648",2882
 99/07/15,"19,541,108","990,892,134",50.50,51.00,50.30,50.80, 0.00,"5,168",2882
 99/07/16,"49,914,568","2,584,997,933",51.10,52.30,50.60,52.30,+1.50,"11,666",2882
 99/07/19,"21,455,766","1,098,533,348",52.00,52.10,50.70,50.90,-1.40,"6,847",2882
 99/07/20,"31,244,666","1,582,306,219",50.90,51.50,49.80,51.50,+0.60,"6,395",2882
 99/07/21,"20,290,178","1,037,615,212",51.60,51.70,50.40,51.00,-0.50,"4,723",2882
 99/07/22,"13,906,006","708,610,988",51.10,51.70,50.50,50.50,-0.50,"3,778",2882
 99/07/23,"19,266,744","982,241,098",51.30,51.50,50.60,50.60,+0.10,"5,433",2882
 99/07/26,"16,299,997","824,681,413",51.10,51.20,50.20,50.60, 0.00,"4,481",2882
 99/07/27,"11,493,491","574,819,717",50.60,50.80,49.80,49.80,-0.80,"4,888",2882
 99/07/28,"14,283,287","716,737,401",49.90,50.70,49.90,50.40,+0.60,"5,014",2882
 99/07/29,"12,046,971","610,063,403",50.50,51.00,50.10,51.00,+0.60,"3,982",2882
 99/07/30,"8,492,931","428,704,696",50.70,50.90,50.10,50.40,-0.60,"2,403",2882
 99/08/02,"38,990,960","2,027,950,827",50.60,52.50,50.60,52.50,+2.10,"10,871",2882
 99/08/03,"23,671,235","1,235,512,970",52.50,52.70,51.80,52.50, 0.00,"5,865",2882
 99/08/04,"28,621,053","1,457,204,854",50.60,51.30,50.60,51.10,X0.00,"7,666",2882
 99/08/05,"18,892,820","962,766,017",51.10,51.40,50.50,50.70,-0.40,"5,003",2882
 99/08/06,"15,894,671","802,034,816",50.40,50.80,50.10,50.60,-0.10,"3,790",2882
 99/08/09,"14,633,359","750,662,059",50.30,51.60,50.30,51.40,+0.80,"4,806",2882
 99/08/10,"10,344,965","527,955,174",51.50,51.50,50.70,50.70,-0.70,"3,124",2882
 99/08/11,"15,752,006","789,727,350",50.50,50.80,49.85,49.95,-0.75,"4,625",2882
 99/08/12,"14,174,980","701,026,824",49.45,49.80,49.25,49.40,-0.55,"4,643",2882
 99/08/13,"13,250,694","653,621,488",49.70,49.80,49.00,49.60,+0.20,"4,525",2882
 99/08/16,"11,991,380","591,637,731",49.50,49.55,49.20,49.55,-0.05,"3,555",2882
 99/08/17,"8,825,831","437,351,255",49.65,49.75,49.35,49.50,-0.05,"2,800",2882
 99/08/18,"17,421,921","858,640,919",49.50,49.70,49.00,49.25,-0.25,"4,368",2882
 99/08/19,"27,109,765","1,313,032,600",49.10,49.10,48.00,48.25,-1.00,"7,935",2882
 99/08/20,"11,681,874","569,695,647",48.60,49.00,48.50,48.90,+0.65,"4,004",2882
 99/08/23,"14,313,755","707,530,098",48.90,49.75,48.50,49.60,+0.70,"5,781",2882
 99/08/24,"15,699,618","776,550,546",49.90,49.90,49.10,49.35,-0.25,"6,237",2882
 99/08/25,"38,191,999","1,825,623,166",49.00,49.00,47.30,47.30,-2.05,"12,182",2882
 99/08/26,"19,444,066","911,640,499",47.30,47.50,46.55,46.70,-0.60,"7,360",2882
