日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"17,466,693","222,098,307",12.90,12.95,12.60,12.70,-0.20,"3,236",2890
 99/01/05,"25,711,311","327,848,240",12.80,12.95,12.60,12.65,-0.05,"4,453",2890
 99/01/06,"23,668,247","302,529,822",12.85,12.90,12.60,12.80,+0.15,"4,741",2890
 99/01/07,"38,168,228","484,153,879",12.85,12.90,12.50,12.55,-0.25,"5,284",2890
 99/01/08,"16,889,400","213,259,659",12.65,12.75,12.45,12.60,+0.05,"2,931",2890
 99/01/11,"29,166,606","371,274,095",12.60,12.85,12.55,12.65,+0.05,"3,598",2890
 99/01/12,"24,945,503","313,040,656",12.80,12.80,12.40,12.45,-0.20,"3,441",2890
 99/01/13,"21,126,350","259,308,889",12.40,12.40,12.20,12.20,-0.25,"3,292",2890
 99/01/14,"15,149,141","185,912,327",12.35,12.40,12.20,12.25,+0.05,"2,495",2890
 99/01/15,"31,108,541","387,375,662",12.30,12.65,12.30,12.50,+0.25,"5,416",2890
 99/01/18,"18,607,757","228,249,651",12.25,12.40,12.20,12.25,-0.25,"3,261",2890
 99/01/19,"32,000,064","387,287,175",12.30,12.40,12.00,12.00,-0.25,"4,887",2890
 99/01/20,"43,431,756","514,205,518",12.05,12.15,11.70,11.70,-0.30,"6,205",2890
 99/01/21,"40,170,541","471,130,703",11.65,11.85,11.55,11.70, 0.00,"5,286",2890
 99/01/22,"50,131,810","572,008,972",11.50,11.60,11.20,11.35,-0.35,"6,732",2890
 99/01/25,"50,303,840","560,406,462",11.20,11.30,11.00,11.05,-0.30,"7,581",2890
 99/01/26,"42,800,022","463,256,770",11.10,11.15,10.50,10.60,-0.45,"5,857",2890
 99/01/27,"37,070,770","391,470,534",10.75,10.75,10.40,10.40,-0.20,"4,275",2890
 99/01/28,"47,341,693","503,725,178",10.55,10.80,10.50,10.60,+0.20,"4,360",2890
 99/01/29,"24,792,615","257,826,080",10.50,10.55,10.25,10.55,-0.05,"3,536",2890
 99/02/01,"22,017,605","235,787,268",10.70,10.90,10.55,10.55, 0.00,"3,830",2890
 99/02/02,"15,763,114","165,120,568",10.80,10.80,10.25,10.40,-0.15,"2,771",2890
 99/02/03,"11,548,869","121,244,847",10.55,10.60,10.35,10.60,+0.20,"1,875",2890
 99/02/04,"18,015,588","188,580,918",10.70,10.70,10.35,10.35,-0.25,"2,639",2890
 99/02/05,"48,663,906","479,124,429",10.00,10.10,9.65,9.75,-0.60,"6,817",2890
 99/02/06,"19,128,460","183,875,198",9.80,9.80,9.40,9.65,-0.10,"2,486",2890
 99/02/08,"24,608,503","237,881,890",9.70,9.80,9.57,9.60,-0.05,"4,000",2890
 99/02/09,"27,559,854","273,008,582",9.60,10.10,9.56,10.05,+0.45,"3,729",2890
 99/02/10,"29,961,524","305,761,626",10.15,10.30,10.10,10.10,+0.05,"3,982",2890
 99/02/22,"31,411,648","327,902,989",10.25,10.60,10.10,10.50,+0.40,"4,332",2890
 99/02/23,"19,507,450","205,460,007",10.65,10.70,10.40,10.50, 0.00,"3,146",2890
 99/02/24,"14,313,636","149,619,834",10.40,10.60,10.30,10.40,-0.10,"2,513",2890
 99/02/25,"17,763,783","182,915,747",10.55,10.55,10.10,10.20,-0.20,"2,725",2890
 99/02/26,"10,078,272","103,690,988",10.20,10.40,10.20,10.35,+0.15,"1,840",2890
 99/03/01,"18,505,498","194,904,468",10.40,10.65,10.20,10.60,+0.25,"3,018",2890
 99/03/02,"11,244,333","118,422,195",10.75,10.75,10.40,10.50,-0.10,"1,868",2890
 99/03/03,"23,840,023","252,383,920",10.50,10.75,10.50,10.50, 0.00,"3,094",2890
 99/03/04,"17,949,914","185,939,299",10.50,10.60,10.20,10.30,-0.20,"3,112",2890
 99/03/05,"26,940,355","284,306,712",10.45,10.70,10.40,10.50,+0.20,"3,112",2890
 99/03/08,"19,265,321","203,755,476",10.60,10.65,10.50,10.55,+0.05,"2,192",2890
 99/03/09,"14,797,784","155,702,769",10.50,10.55,10.45,10.55, 0.00,"1,327",2890
 99/03/10,"16,673,577","175,406,808",10.55,10.65,10.45,10.50,-0.05,"1,989",2890
 99/03/11,"10,869,610","113,554,582",10.50,10.55,10.40,10.40,-0.10,"1,707",2890
 99/03/12,"6,669,365","69,741,281",10.40,10.50,10.40,10.45,+0.05,"1,327",2890
