,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
33,33,1833,1833,BTC,2018-05-06 23:59:59,9940.1396484375,9465.25,9845.3095703125,9654.7998046875,9654.7998046875,0.0197321300781923,0.0295541957909333,-0.0196327017154174,0.0,-0.0206276611615586,-0.0016677464202501,-0.0232043950775373,-0.0342230266850014,-0.0576346316169045,-0.0797273295999652,-0.1139653002094267,BTC,-0.0206276611615586,9557.441338659832,-0.0047189820197847,0
34,34,1834,1834,BTC,2018-05-07 23:59:59,9665.849609375,9231.5302734375,9645.669921875,9373.009765625,9373.009765625,0.0290899255487779,0.0312428826036192,-0.0150943502381026,0.0,-0.0291865232592071,0.0312713053041886,0.0102797552230358,-0.0011298162394614,-0.021456799891477,-0.0457282118849814,-0.0785722132122076,BTC,-0.0291865232592071,9462.38020721928,-0.0099462950461471,0
35,35,1835,1835,BTC,2018-05-08 23:59:59,9462.75,9127.76953125,9380.8701171875,9234.8203125,9234.8203125,0.0158151214366142,0.0246815508896778,-0.0115920805849464,0.0,-0.0147433382211765,0.035678842052456,0.0241667597247849,0.0160113965175396,-0.00101304865163,-0.0256493468589078,-0.0568022593947105,BTC,-0.0147433382211765,9325.37204268326,-0.0144792495688863,0
36,36,1836,1836,BTC,2018-05-09 23:59:59,9374.759765625,9031.6201171875,9223.73046875,9325.1796875,9325.1796875,-0.0108790631547817,0.0053167960067792,-0.031480312460467,0.0,0.0097846381350477,0.0175881119918097,0.0132358060292068,0.0035046660461468,-0.0051657118704985,-0.0293473064778411,-0.0568106704685371,BTC,0.0097846381350477,9160.916337646697,-0.0176352969386992,0
37,37,1837,1837,BTC,2018-05-10 23:59:59,9396.0400390625,9040.51953125,9325.9599609375,9043.9404296875,9043.9404296875,0.0311832583863829,0.0389321017881987,-0.0003782530926752,0.0,-0.0301591247822805,0.0312263855017738,0.0425704473439407,0.0361716496625543,0.0268658983187011,0.0039986502530235,-0.0193379311114337,BTC,-0.0301591247822805,8987.018344990882,-0.018982598055304,0
38,38,1838,1838,BTC,2018-05-11 23:59:59,9052.9599609375,8394.4599609375,9052.9599609375,8441.490234375,8441.490234375,0.072436229810763,0.072436229810763,-0.0055713235615656,0.0,-0.0666136845986851,0.0760763601842924,0.1089502927203638,0.1034868386701999,0.0974613799538783,0.0774657725524712,0.0564668992572878,BTC,-0.0666136845986851,8821.466341499841,-0.0184212379607875,0
39,39,1839,1839,BTC,2018-05-12 23:59:59,8664.8603515625,8223.5,8441.4404296875,8504.8896484375,8504.8896484375,-0.0074603223995571,0.0188092626403906,-0.0330856319210675,0.0,0.007510452811321,0.04764017298413,0.0920882484076541,0.0914814589845507,0.0875309837275362,0.0722689142401653,0.0510043873735164,BTC,0.007510452811321,8678.458827012819,-0.0162113087496866,0
40,40,1840,1840,BTC,2018-05-13 23:59:59,8773.5498046875,8395.1201171875,8515.490234375,8723.9404296875,8723.9404296875,-0.0238940415735927,0.0056865788343969,-0.0376917191434534,0.0,0.0257558640152659,0.009622676464448,0.0529757878234451,0.0593026664793527,0.0590379551152064,0.0479151804229449,0.0277781876044895,BTC,0.0257558640152659,8566.360528548246,-0.0129168439580138,0
41,41,1841,1841,BTC,2018-05-14 23:59:59,8881.1201171875,8367.9697265625,8713.099609375,8716.7900390625,8716.7900390625,-0.0004233702625578,0.0188521321941435,-0.0400170602867377,0.0,-0.0008196285477451,-0.0035081587001021,0.0425513329441329,0.0548004462920821,0.0542812771643446,0.0507134836426601,0.0314149249276802,BTC,-0.0008196285477451,8486.977655934854,-0.0092668143430154,0
42,42,1842,1842,BTC,2018-05-15 23:59:59,8836.1904296875,8456.4501953125,8705.1904296875,8510.3798828125,8510.3798828125,0.0228909343128662,0.0382839017013805,-0.0063369306943531,0.0,-0.0236796062914232,0.0081216308806719,0.0520005154551042,0.0746636642057088,0.0778814393590363,0.0746207509235332,0.0571407840004816,BTC,-0.0236796062914232,8436.131174817645,-0.005991117589623,0
