,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
116,116,1916,1916,BTC,2018-07-28 23:59:59,8222.849609375,8110.77001953125,8169.06005859375,8192.150390625,8192.150390625,-0.0028185923024159,0.0037473944307873,-0.0099339449611277,0.0,0.0033240162325662,-0.0011316210902156,-0.0443988934243216,-0.0856807675157153,-0.1193589411643816,-0.1317157454222685,-0.1456058156535294,BTC,0.0033240162325662,8169.156825876266,-0.0011940724821098,0
117,117,1917,1917,BTC,2018-07-29 23:59:59,8272.259765625,8141.18017578125,8205.8203125,8218.4599609375,8218.4599609375,-0.0015379582668256,0.0065462148557287,-0.0094031954312076,0.0,0.0032115585112559,-0.0093377463534537,-0.0383127707810031,-0.0728518461262237,-0.1131940136195396,-0.1266062454913153,-0.1402284990332952,BTC,0.0032115585112559,8118.133801158944,-0.0062458128549698,0
118,118,1918,1918,BTC,2018-07-30 23:59:59,8235.5,7917.5,8221.58,8180.48,8180.48,0.0050241550618057,0.0067257667031763,-0.0321472578626192,0.0,-0.0046212990168498,-0.0047605960698516,-0.0237464060788608,-0.0537084248494587,-0.0977661479006273,-0.1150146206464962,-0.1289980959246889,BTC,-0.0046212990168498,8026.864454352996,-0.0112426512104195,0
119,119,1919,1919,BTC,2018-07-31 23:59:59,8181.53,7696.93,8181.2,7780.44,7780.44,0.0515086550375043,0.0515510690912082,-0.0107333261357968,0.0,-0.0489017759349084,0.0420115087883847,0.0310905290823848,0.0038462226670341,-0.0424715717395158,-0.0638212239804238,-0.0782396631241023,BTC,-0.0489017759349084,7899.642962580716,-0.0158494630743749,0
120,120,1920,1920,BTC,2018-08-01 23:59:59,7769.04,7504.95,7769.04,7624.91,7624.91,0.0189025181936572,0.0189025181936572,-0.0157326447131834,0.0,-0.0199898720380851,0.0490993428528991,0.0548294960407731,0.0269791121578266,-0.0137854110480895,-0.0406966129354314,-0.0550194048738498,BTC,-0.0199898720380852,7743.358431151729,-0.0197837461983131,0
121,121,1921,1921,BTC,2018-08-02 23:59:59,7712.77,7523.44,7634.19,7567.15,7567.15,0.0088593459889125,0.019243704697277,-0.0057762830127591,0.0,-0.007575171379072,0.0405883314309216,0.0609785700465994,0.0365480596710232,0.0025243970597832,-0.0291810267075449,-0.043235917336778,BTC,-0.007575171379072,7566.3788436440545,-0.0228556625760317,0
122,122,1922,1922,BTC,2018-08-03 23:59:59,7562.14,7328.65,7562.14,7434.39,7434.39,0.0171836559556333,0.0171836559556333,-0.0142230902602635,0.0,-0.0175442537811462,0.0380776364974124,0.0666101769214588,0.0547671015628046,0.028216973464072,-0.0081178961891964,-0.0223983405091631,BTC,-0.0175442537811461,7377.441115171427,-0.0249706936933695,0
123,123,1923,1923,BTC,2018-08-04 23:59:59,7497.49,6984.07,7438.67,7032.85,7032.85,0.0577034914721628,0.0660670993978258,-0.0069360216697357,0.0,-0.0540111562616436,0.06471032369523,0.1111771215838883,0.1119434273919297,0.0917091191360011,0.0525113411970252,0.0352837986607788,BTC,-0.0540111562616435,7184.899038983034,-0.0260987615058609,0
124,124,1924,1924,BTC,2018-08-05 23:59:59,7102.77,6940.7,7031.08,7068.48,7068.48,-0.0052910951152156,0.0048511136764906,-0.0180774367332156,0.0,0.0050662249301491,0.039198809362126,0.0930825314238352,0.1030297882141328,0.0885173302486002,0.0510187745455883,0.0319278916275436,BTC,0.0050662249301491,6996.432563740799,-0.0262309148979928,0
125,125,1925,1925,BTC,2018-08-06 23:59:59,7166.55,6890.54,7062.94,6951.8,6951.8,0.0159872263298712,0.0308912799562703,-0.0088121062170949,0.0,-0.0165070849744214,0.0372758134583848,0.0939772483610359,0.1170677112552385,0.1041314445988808,0.0728192389246309,0.0497028094717075,BTC,-0.0165070849744215,6819.084109537403,-0.0253484118638561,0
