,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
272,272,2072,2072,BTC,2018-12-31 23:59:59,3868.74298842,3725.86749335,3866.83899926,3742.70033544,3742.70033544,0.0331682081636401,0.0336769288704441,-0.0044975126463125,0.0,-0.0318814674784085,0.0157272569867872,0.0359462535621846,0.0294033416286663,-0.0070813897109356,-0.0193020188622466,-0.0111643464645928,BTC,-0.0318814674784085,3801.6752594034783,0.0036249217744355,0
273,273,2073,2073,BTC,2019-01-01 23:59:59,3850.91376479,3707.23130258,3746.71338747,3843.51996727,3843.51996727,-0.0251869589918536,0.0019237047245657,-0.0354593356742215,0.0,0.0269376714120894,-0.0010979352572473,0.0043320104788804,0.0075638855632942,-0.0284881205903485,-0.0406184942326418,-0.0396727582044991,BTC,0.0269376714120894,3828.987885187172,0.0071843658177104,0
274,274,2074,2074,BTC,2019-01-02 23:59:59,3947.9812729,3817.40949569,3849.21640853,3943.40933686,3943.40933686,-0.0238861655698676,0.0011593866244787,-0.0319520066030806,0.0,0.0259890336047738,-0.0254123142158492,-0.0225176474793016,-0.013776761633524,-0.0451125943962119,-0.0601803054280352,-0.0635819850681072,BTC,0.0259890336047741,3865.19926395536,0.0094571672342644,0
275,275,2075,2075,BTC,2019-01-03 23:59:59,3935.68513083,3826.22287069,3931.04863841,3836.74131867,3836.74131867,0.0245800568521756,0.0257885022580304,-0.0027415056440777,0.0,-0.0270496945860904,0.0025342830095647,-0.0016456858074519,0.0152195069918281,-0.0108207920526138,-0.031731948594492,-0.0385918278355534,BTC,-0.0270496945860904,3904.3353298136094,0.0101252388779049,0
276,276,2076,2076,BTC,2019-01-04 23:59:59,3865.93453193,3783.8536653,3832.03996811,3857.71761887,3857.71761887,-0.0066561768633344,0.0021299933981189,-0.0191470607409663,0.0,0.005467217739681,-0.0033439211270674,-0.0059796160043351,0.0049170971166683,-0.0081512138998163,-0.0333153243103485,-0.0429232387051102,BTC,0.005467217739681,3939.645014836208,0.0090437121916684,0
277,277,2077,2077,BTC,2019-01-05 23:59:59,3904.90309592,3836.90012599,3851.97396457,3845.19446017,3845.19446017,0.0017631109350189,0.0155281186344369,-0.0021570649458475,0.0,-0.0032462611153141,0.0052330461843821,-0.0030570150320773,0.007299669075278,0.002781614569898,-0.0257915953247305,-0.0369966943867846,BTC,-0.0032462611153141,3964.321930259948,0.0062637408524905,0
278,278,2078,2078,BTC,2019-01-06 23:59:59,4093.29744447,3826.51306238,3836.51915828,4076.63268458,4076.63268458,-0.0588999659469535,0.0040878737868719,-0.0613544661862928,0.0,0.060188951900177,-0.0403994211627058,-0.0493086188099161,-0.0488653867101733,-0.0476383315107301,-0.0753132906515052,-0.0862986406813295,BTC,0.060188951900177,3972.53950782581,0.0020728835120924,0
279,279,2079,2079,BTC,2019-01-07 23:59:59,4092.61343706,4020.89395079,4078.58505461,4025.24828708,4025.24828708,0.0132505534382059,0.0167356508656184,-0.0010817559512977,0.0,-0.0126046179471511,-0.0240833375464456,-0.034655194000267,-0.036288603420278,-0.0313918831330437,-0.056438104528354,-0.070087355908751,BTC,-0.0126046179471511,3960.7098740977153,-0.0029778517506977,0
280,280,2080,2080,BTC,2019-01-08 23:59:59,4109.02106516,3996.95525626,4028.47207166,4030.84799935,4030.84799935,-0.0005894361906931,0.0193937022240993,-0.0084083406507675,0.0,0.0013911470474936,-0.0158080357657434,-0.030775544218488,-0.0384171678221648,-0.0292035259999836,-0.0499256152600274,-0.0679339924037879,BTC,0.0013911470474936,3928.600092634111,-0.0081070773887268,0
281,281,2081,2081,BTC,2019-01-09 23:59:59,4068.40358144,4022.66280883,4031.55201569,4035.29636921,4035.29636921,-0.0009279005003375,0.008204406616231,-0.0031307639449722,0.0,0.0011035816435442,-0.0080917003720329,-0.0276474194835512,-0.0358457975272957,-0.0315021684336376,-0.0430574439600864,-0.0645616242965083,BTC,0.0011035816435442,3879.791417841081,-0.0124239356621059,0
