,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
213,213,2013,2013,BTC,2018-11-02 23:59:59,6396.86,6327.38,6378.92,6388.44,6388.44,-0.0014901916586834,0.0013180056477011,-0.0095578889368921,0.0,0.0016714279890495,-0.0059942646405068,0.0043826035777123,0.0076975495321758,0.0101758019172131,0.0087841789231801,0.0130620829706991,BTC,0.0016714279890495,6360.741399763047,0.0010530336738416,0
214,214,2014,2014,BTC,2018-11-03 23:59:59,6400.07,6342.37,6387.24,6361.26,6361.26,0.0040840965469104,0.0061009925706541,-0.0029695374815681,0.0,-0.0042545597986363,-0.0008470020090359,0.0065584491122827,0.0109116747311068,0.0150448181649547,0.01132511483574,0.016261767846831,BTC,-0.0042545597986362,6376.70644699119,0.0025099349627291,0
215,215,2015,2015,BTC,2018-11-04 23:59:59,6388.63,6294.57,6365.47,6376.13,6376.13,-0.0016718605172729,0.0019604368166896,-0.0127914581415373,0.0,0.0023375872075659,-0.0018641401602538,0.0026401594697724,0.0073719743271649,0.0109491964561574,0.0076529179925752,0.0126038312686012,BTC,0.0023375872075657,6399.692890131857,0.0036047516585169,0
216,216,2016,2016,BTC,2018-11-05 23:59:59,6480.59,6363.62,6363.62,6419.66,6419.66,-0.0087294342691045,0.0094911568525435,-0.0087294342691045,0.0,0.00682702517044,-0.0054529367598907,-0.0050166208179249,-0.0001097669762365,0.0027199259773882,0.0018385397357492,0.0048619397288953,BTC,0.0068270251704403,6425.995390564827,0.0041099629129903,0
217,217,2017,2017,BTC,2018-11-06 23:59:59,6463.55,6408.16,6433.38,6461.01,6461.01,-0.0042764211787321,0.0003931273902997,-0.0081798356603689,0.0,0.0064411510889985,-0.0092415891633041,-0.0116842413183078,-0.0067788163150963,-0.0043429742408694,-0.0034189700991021,-0.0023013945704051,BTC,0.0064411510889985,6450.789166748416,0.0038583557373839,0
218,218,2018,2018,BTC,2018-11-07 23:59:59,6552.16,6468.31,6468.5,6530.14,6530.14,-0.0094393075799293,0.0033720563418242,-0.0094684034339233,0.0,0.0106995655478012,-0.0153901754020587,-0.0214768749215178,-0.0167379770316308,-0.0144741919775074,-0.0124735457432766,-0.0134865408704867,BTC,0.0106995655478012,6468.5892124409365,0.0027593593950139,0
219,219,2019,2019,BTC,2018-11-08 23:59:59,6536.92,6438.53,6522.27,6453.72,6453.72,0.0106217809263495,0.0128917895415356,-0.0023536812876915,0.0,-0.0117026587485107,-0.0008658572110349,-0.0080136727344849,-0.0055300405554212,-0.0028949195192851,0.000228953223877,-0.0027807734660527,BTC,-0.0117026587485107,6473.757858883992,0.0007990376685405,0
220,220,2020,2020,BTC,2018-11-09 23:59:59,6456.46,6373.37,6442.6,6385.62,6385.62,0.0089231742571591,0.0110936761034949,-0.0019183728439837,0.0,-0.0105520536992619,0.0100867261127344,0.0033696023252245,0.0041289647677125,0.0069278315966188,0.0095747632962812,0.0068106151008044,BTC,-0.0105520536992619,6460.986001333353,-0.0019728661202722,0
221,221,2021,2021,BTC,2018-11-10 23:59:59,6437.28,6385.31,6386.13,6409.22,6409.22,-0.0036026224720012,0.0043780678460092,-0.0037305631574512,0.0,0.0036958040096342,0.0060416088073118,0.0011043465507503,-0.0002500564291234,0.0026496203906247,0.0046909296295023,0.0038989663848849,BTC,0.0036958040096342,6425.7230365167,-0.005457830245937,0
222,222,2022,2022,BTC,2018-11-11 23:59:59,6423.25,6350.17,6413.63,6411.27,6411.27,0.0003681017957439,0.0018685845394126,-0.0095300931016788,0.0,0.0003198517136249,0.00416828491079,0.001306605399554,-0.0012883562851043,0.0017371753178385,0.0035388932302025,0.0042886458793136,BTC,0.0003198517136251,6364.561962627445,-0.0095181621650486,0
