,index,Unnamed: 0.1,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
371,371,2171,2171,BTC,2019-04-09 23:59:59,5289.91798137,5167.41905834,5289.91798137,5204.95837847,5204.95837847,0.0163228208032231,0.0163228208032231,-0.0072122229229111,0.0,-0.0160333332525008,-0.0090170632764591,-0.0618674167086532,-0.1139769136402555,-0.142643867930745,-0.1583779891178147,-0.1730861226288658,BTC,-0.0160333332525006,5221.864674125106,-0.0007671134344696,1
372,372,2172,2172,BTC,2019-04-10 23:59:59,5421.65146794,5193.38250879,5204.10530845,5324.5518687,5324.5518687,-0.0226209760408264,0.0182362012117474,-0.02463481681549,0.0,0.0229768389166551,-0.0204623371597657,-0.0600418720323322,-0.1171066647775761,-0.1497379793327397,-0.1676969846616607,-0.1827738296302119,BTC,0.0229768389166553,5199.519249868098,-0.0042792040107304,1
373,373,2173,2173,BTC,2019-04-11 23:59:59,5354.22546556,5017.29640976,5325.08155529,5064.48767243,5064.48767243,0.0514551322295873,0.0572096946167468,-0.0093180723742106,0.0,-0.0488424571086948,0.0300218950919168,0.0061207759882111,-0.0589032700448581,-0.0958038595903415,-0.1167495682324563,-0.1332046861779894,BTC,-0.0488424571086947,5169.545038932531,-0.005764804301153,1
374,374,2174,2174,BTC,2019-04-12 23:59:59,5103.27440858,4955.85259984,5061.20088735,5089.53891201,5089.53891201,-0.0055678962573858,0.0026987703223151,-0.0262668808474053,0.0,0.0049464508949981,0.0206546534386322,0.0052879963743852,-0.0501690516278665,-0.0899026582360474,-0.112789535065465,-0.1297243916601188,BTC,0.0049464508949983,5142.408896804173,-0.0052492321711081,1
375,375,2175,2175,BTC,2019-04-13 23:59:59,5127.12209428,5061.58936959,5088.84997329,5096.58656276,5096.58656276,-0.0015179943232064,0.0059913691534485,-0.0068667906919738,0.0,0.0013847326588598,0.0116623381908795,0.0063223270950489,-0.0384252323849368,-0.0806205896922874,-0.1059686747539369,-0.1232611410362205,BTC,0.00138473265886,5126.642572182352,-0.0030659414562734,1
376,376,2176,2176,BTC,2019-04-14 23:59:59,5184.01606396,5053.56858614,5095.75863359,5167.72236684,5167.72236684,-0.0139256190912604,0.0031529745530742,-0.02208976655412,0.0,0.0139575386788834,-0.003704705658115,-0.0027906218314933,-0.0379733715774923,-0.0816206836613441,-0.1099138933658558,-0.1275455206545943,BTC,0.0139575386788834,5127.568136890373,0.0001805401283569,1
377,377,2177,2177,BTC,2019-04-15 23:59:59,5196.60679923,5024.06937381,5167.32198286,5067.10847228,5067.10847228,0.0197772578045696,0.0255566518179808,-0.0084938182605421,0.0,-0.0194696787903343,0.0059166534815684,0.0176107287635878,-0.0062182081788265,-0.0527081186408517,-0.0840478016869394,-0.1035225242500026,BTC,-0.0194696787903342,5146.695514869749,0.0037303020591308,1
378,378,2178,2178,BTC,2019-04-16 23:59:59,5238.9452381,5055.19496077,5066.57760057,5235.55941893,5235.55941893,-0.0322757903862229,0.000646696732685,-0.0344498923090937,0.0,0.0332439985391124,-0.0199131103333571,-0.0117735748375094,-0.0244738301762704,-0.0722184606205412,-0.1042613750868209,-0.1246603096535422,BTC,0.0332439985391124,5181.85074023349,0.0068306402160709,1
379,379,2179,2179,BTC,2019-04-17 23:59:59,5274.27555335,5219.20559934,5236.13523984,5251.93818854,5251.93818854,-0.0030089746171199,0.0042531659757043,-0.0062324779966801,0.0,0.0031283704948088,-0.0167852673632677,-0.013845536218166,-0.0227932876212971,-0.0638509531825282,-0.0977926437876026,-0.1196505960238695,BTC,0.003128370494809,5227.919556081125,0.0088904173734574,1
380,380,2180,2180,BTC,2019-04-18 23:59:59,5319.98611387,5250.50665911,5251.48069196,5298.38569881,5298.38569881,-0.008852697692532,0.0040767917414641,-0.0090365334691947,0.0,0.0088438798406556,-0.0177870912174562,-0.0223279224197607,-0.0272659505385661,-0.0607332553810252,-0.0960669462372886,-0.1196474858985912,BTC,0.0088438798406558,5277.989764398749,0.0095774634212537,1
381,381,2181,2181,BTC,2019-04-19 23:59:59,5336.68000293,5233.33520521,5298.15452927,5303.81261613,5303.81261613,-0.0010667961463781,0.0061969358985354,-0.0132880657785049,0.0,0.0010242586381015,-0.0136603123895552,-0.0214644533332075,-0.0234720807159354,-0.0504085498206346,-0.0868803267128669,-0.1129038570788734,BTC,0.0010242586381015,5324.652633088338,0.008841030538623,1
382,382,2182,2182,BTC,2019-04-20 23:59:59,5358.49049306,5295.87771212,5304.1605399,5337.8861323,5337.8861323,-0.0063181550831374,0.0038600225350107,-0.0078698606787064,0.0,0.0064243438892193,-0.0098109476410722,-0.0274609694856565,-0.0259437341086548,-0.0449254481867659,-0.0825716894256949,-0.1103949695269023,BTC,0.0064243438892195,5361.273083080764,0.0068775284541304,1
383,383,2183,2183,BTC,2019-04-21 23:59:59,5359.92503038,5257.33953186,5335.87896599,5314.5314532,5314.5314532,0.0040168193523713,0.0085414071926637,-0.0107614230612115,0.0,-0.0043752673850945,-0.0024876389424771,-0.0184822447444275,-0.0184680567363224,-0.0298492595298279,-0.0693014974354954,-0.098391048399224,BTC,-0.0043752673850944,5383.119547086365,0.0040748649932689,1
